platform,media_id,language,tracker_language,tracker_date,genre,emotion,post_created_date,timestamp,data_fetched_time,permalink,reach,views,likes,comments,shares,total_interactions
Instagram,18318760609280572,ta,Tamil,04-03-2026,Politics,Curious,2026-04-03,2026-04-03T09:21:58+0000,2026-04-06 23:30:38,https://www.instagram.com/p/DWqg_zsl-8T/,33,48,1,0,0,1
Instagram,18403964440199926,ta,Tamil,04-03-2026,Off-beat,Proud,2026-04-03,2026-04-03T07:31:08+0000,2026-04-06 23:30:38,https://www.instagram.com/p/DWqUUTxFx8X/,55,76,1,0,0,2
Instagram,18002218217730857,ta,Tamil,04-03-2026,Politics,Shock,2026-04-03,2026-04-03T05:57:51+0000,2026-04-06 23:30:38,https://www.instagram.com/p/DWqJo4TDHlP/,52,70,2,0,0,2
Instagram,18080766011379014,ta,Tamil,04-03-2026,Politics,Controversy,2026-04-03,2026-04-03T04:30:53+0000,2026-04-06 23:30:38,https://www.instagram.com/p/DWp_rzLl8HN/,44,58,0,0,0,0
Instagram,18111862051813277,ta,Tamil,04-03-2026,Entertainment,Anger,2026-04-03,2026-04-03T03:03:39+0000,2026-04-06 23:30:38,https://www.instagram.com/p/DWp1sk4iLut/,56,80,2,0,0,2
Instagram,17866039248665241,en,English,04-04-2026,Off-beat,Sadness,2026-04-04,2026-04-04T12:31:59+0000,2026-04-08 14:11:43,https://www.instagram.com/p/DWtbi3YF4uW/,2310,3825,25,0,1,26
Instagram,18087806318209848,en,English,04-04-2026,Off-beat,Wow! Amazing!,2026-04-04,2026-04-04T10:37:54+0000,2026-04-08 14:11:43,https://www.instagram.com/p/DWtOfIelyVr/,1221,1912,6,0,3,11
Instagram,17973553370862454,en,English,04-04-2026,Off-beat,Wow! Amazing!,2026-04-04,2026-04-04T09:28:30+0000,2026-04-08 14:11:43,https://www.instagram.com/p/DWtGif9iAzW/,998,1541,5,0,1,6
Instagram,18587286025036138,en,English,04-04-2026,Crime,Shock -VE,2026-04-04,2026-04-04T07:32:39+0000,2026-04-08 14:11:43,https://www.instagram.com/p/DWs5SYrl_HP/,1231,1987,5,0,27,33
Instagram,17877514674427155,en,English,04-04-2026,Current-Affairs,Happiness,2026-04-04,2026-04-04T03:57:32+0000,2026-04-08 14:11:43,https://www.instagram.com/p/DWsgqQtCOX3/,1541,2447,17,0,0,24
Instagram,18100909357756265,hi,Hindi,04-04-2026,Current-Affairs,Happiness/ Joy,2026-04-04,2026-04-04T15:14:35+0000,2026-04-08 14:11:43,https://www.instagram.com/p/DWtuJxRl09z/,19,41,1,0,0,1
Instagram,18120112048724276,hi,Hindi,04-04-2026,Crime,Shock -VE,2026-04-04,2026-04-04T13:12:37+0000,2026-04-08 14:11:43,https://www.instagram.com/p/DWtgMU2l4lM/,19,46,1,0,0,1
Instagram,18062972882347893,hi,Hindi,04-04-2026,Entertainment,Controvery,2026-04-04,2026-04-04T10:35:50+0000,2026-04-08 14:11:43,https://www.instagram.com/p/DWtOQHvlw9I/,20,37,3,1,0,4
Instagram,18105142457495537,hi,Hindi,04-04-2026,Off-beat,Motivation,2026-04-04,2026-04-04T07:22:41+0000,2026-04-08 14:11:43,https://www.instagram.com/p/DWs4JG-iKu3/,19,32,2,0,0,2
Instagram,18403990108198438,hi,Hindi,04-04-2026,Crime,Shock -VE,2026-04-04,2026-04-04T03:35:34+0000,2026-04-08 14:11:43,https://www.instagram.com/p/DWseJ_Bl2po/,22,37,2,0,0,2
Instagram,18089058655965335,ml,Malayalam,04-04- 2026,Lifestyle,excitement,2026-04-04,2026-04-04T16:27:05+0000,2026-04-08 14:11:43,https://www.instagram.com/p/DWt2cRzCFNN/,34,59,1,0,0,1
Instagram,18316062451283699,ml,Malayalam,04-04- 2026,Politics,Curious,2026-04-04,2026-04-04T14:24:38+0000,2026-04-08 14:11:43,https://www.instagram.com/p/DWtob3IF_0x/,54,70,1,0,4,5
Instagram,18111623569749743,ml,Malayalam,04-04- 2026,Entertainment,Sad,2026-04-04,2026-04-04T10:45:44+0000,2026-04-08 14:11:43,https://www.instagram.com/p/DWtPYg8j7SA/,53,71,2,0,0,2
Instagram,18160344103431174,ml,Malayalam,04-04- 2026,Lifestyle,Curious,2026-04-04,2026-04-04T09:42:19+0000,2026-04-08 14:11:43,https://www.instagram.com/p/DWtIH-EF0tF/,39,58,0,0,0,0
Instagram,18190494607365649,ml,Malayalam,04-04- 2026,Crime,Shocking,2026-04-04,2026-04-04T08:43:57+0000,2026-04-08 14:11:43,https://www.instagram.com/p/DWtBclpF2MG/,39,55,1,0,0,1
Instagram,18113153848766214,ml,Malayalam,04-04- 2026,,,2026-04-04,2026-04-04T07:26:40+0000,2026-04-08 14:11:43,https://www.instagram.com/p/DWs4mOEF4YG/,38,60,1,0,0,1
Instagram,18079557080382581,ml,Malayalam,04-04- 2026,,,2026-04-04,2026-04-04T06:39:19+0000,2026-04-08 14:11:43,https://www.instagram.com/p/DWszLq1F7A6/,40,55,0,0,0,0
Instagram,18111387235745567,ml,Malayalam,04-04- 2026,Crime,Anger,2026-04-04,2026-04-04T05:53:01+0000,2026-04-08 14:11:43,https://www.instagram.com/p/DWst4iPF5nm/,48,67,0,0,0,0
Instagram,17881520085514848,ml,Malayalam,04-04- 2026,Politics,Curious,2026-04-04,2026-04-04T05:23:29+0000,2026-04-08 14:11:43,https://www.instagram.com/p/DWsqf6gCMDl/,38,50,1,0,0,1
Instagram,18082707476524595,ml,Malayalam,04-04- 2026,Sports,Shocking,2026-04-04,2026-04-04T04:31:59+0000,2026-04-08 14:11:43,https://www.instagram.com/p/DWskmyaiJPw/,37,56,0,0,0,0
Instagram,17865785994666026,ta,Tamil,04-04-2026,Politics,Shocking,2026-04-04,2026-04-04T14:29:52+0000,2026-04-08 14:11:43,https://www.instagram.com/p/DWtpCLwFw7r/,30,41,1,0,0,1
Instagram,17895636918434360,ta,Tamil,04-04-2026,Curent-Affairs,Sad,2026-04-04,2026-04-04T13:03:15+0000,2026-04-08 14:11:43,https://www.instagram.com/p/DWtfH2rFyVE/,31,45,1,0,0,1
Instagram,17999220449873649,ta,Tamil,04-04-2026,Curent-Affairs,Sad,2026-04-04,2026-04-04T11:00:06+0000,2026-04-08 14:11:43,https://www.instagram.com/p/DWtRBPHCHin/,49,69,0,0,2,2
Instagram,18084756404596719,ta,Tamil,04-04-2026,International Politics,Shocking,2026-04-04,2026-04-04T09:30:57+0000,2026-04-08 14:11:43,https://www.instagram.com/p/DWtG0yWl1zx/,45,64,1,0,0,1
Instagram,18321365950269838,ta,Tamil,04-04-2026,Crime,Sad,2026-04-04,2026-04-04T07:30:41+0000,2026-04-08 14:11:43,https://www.instagram.com/p/DWs5EG3lyhw/,52,64,1,0,0,1
Instagram,18446753158114466,ta,Tamil,04-04-2026,Curent-Affairs,Shock,2026-04-04,2026-04-04T06:07:28+0000,2026-04-08 14:11:43,https://www.instagram.com/p/DWsvh_PiOQj/,52,72,2,0,0,2
Instagram,17966018591898834,ta,Tamil,04-04-2026,Off-beat,Shocking,2026-04-04,2026-04-04T04:34:05+0000,2026-04-08 14:11:43,https://www.instagram.com/p/DWsk159CEgk/,34,44,0,0,0,0
Instagram,18577520974014070,en,English,04-05-2026,,,2026-04-05,2026-04-05T15:44:15+0000,2026-04-09 10:32:20,https://www.instagram.com/p/DWwWV2uF1h1/,2715,4389,32,2,2,36
Instagram,18177213139391659,en,English,04-05-2026,,,2026-04-05,2026-04-05T14:50:00+0000,2026-04-09 10:32:20,https://www.instagram.com/p/DWwQH8MiD81/,4655,7830,42,0,3,45
Instagram,18367444336200363,en,English,04-05-2026,,,2026-04-05,2026-04-05T11:51:45+0000,2026-04-09 10:32:20,https://www.instagram.com/p/DWv7ul9iJRP/,1036,1704,9,0,0,9
Instagram,17936658528036862,en,English,04-05-2026,,,2026-04-05,2026-04-05T09:22:41+0000,2026-04-09 10:32:20,https://www.instagram.com/p/DWvqqvBiFO7/,6900,12661,42,0,9,63
Instagram,17984900063993240,en,English,04-05-2026,,,2026-04-05,2026-04-05T07:42:57+0000,2026-04-09 10:32:20,https://www.instagram.com/p/DWvfQuUl34M/,2431,4065,18,0,0,18
Instagram,18210673096322858,hi,Hindi,04-05-2026,Off-beat,Surprise +VE,2026-04-05,2026-04-05T12:32:44+0000,2026-04-09 10:32:20,https://www.instagram.com/p/DWwAbJcF_xf/,15,29,1,0,0,1
Instagram,17960039172073051,hi,Hindi,04-05-2026,Crime,Shock -VE,2026-04-05,2026-04-05T09:54:05+0000,2026-04-09 10:32:20,https://www.instagram.com/p/DWvuR-iiVDR/,21,35,3,0,0,3
Instagram,18098581220005473,hi,Hindi,04-05-2026,Off-beat,Happiness/ Joy,2026-04-05,2026-04-05T07:25:16+0000,2026-04-09 10:32:20,https://www.instagram.com/p/DWvdKfEiRbV/,20,35,1,0,0,1
Instagram,18131819398553787,hi,Hindi,04-05-2026,Entertainment,Surprise +VE,2026-04-05,2026-04-05T03:48:35+0000,2026-04-09 10:32:20,https://www.instagram.com/p/DWvEXsPiU_8/,16,31,1,0,0,1
Instagram,18416741212192444,ml,Malayalam,05-04- 2026,Business,Sad,2026-04-05,2026-04-05T16:56:16+0000,2026-04-09 10:32:20,https://www.instagram.com/p/DWwek8SCNgW/,44,73,1,0,0,1
Instagram,18077044772533141,ml,Malayalam,05-04- 2026,Off-beat,Happy,2026-04-05,2026-04-05T14:55:32+0000,2026-04-09 10:32:20,https://www.instagram.com/p/DWwQwp9iFhb/,439,79,0,0,0,0
Instagram,17924253171101449,ml,Malayalam,05-04- 2026,Curent-Affairs,Sad,2026-04-05,2026-04-05T11:38:42+0000,2026-04-09 10:32:20,https://www.instagram.com/p/DWv6PXGl5cQ/,47,66,0,0,0,0
Instagram,18082368065600447,ml,Malayalam,05-04- 2026,Business,Happy,2026-04-05,2026-04-05T10:29:22+0000,2026-04-09 10:32:20,https://www.instagram.com/p/DWvyTGAiB2f/,44,66,0,0,0,0
Instagram,18114408025708452,ml,Malayalam,05-04- 2026,International Politics,Shocking,2026-04-05,2026-04-05T08:56:35+0000,2026-04-09 10:32:20,https://www.instagram.com/p/DWvnr-mj-LW/,37,52,0,0,0,0
Instagram,18105614731809931,ml,Malayalam,05-04- 2026,International Politics,Shocking,2026-04-05,2026-04-05T07:29:33+0000,2026-04-09 10:32:20,https://www.instagram.com/p/DWvdueml1rb/,46,56,0,0,0,0
Instagram,18172164115403178,ml,Malayalam,05-04- 2026,Business,excitement,2026-04-05,2026-04-05T06:34:57+0000,2026-04-09 10:32:20,https://www.instagram.com/p/DWvXeqal7wO/,42,56,0,0,0,0
Instagram,17947810370981659,ml,Malayalam,05-04- 2026,Politics,Curious,2026-04-05,2026-04-05T05:53:28+0000,2026-04-09 10:32:20,https://www.instagram.com/p/DWvSuL7iAhr/,39,49,0,0,0,0
Instagram,18124136008591937,ml,Malayalam,05-04- 2026,Spiritual,Happy,2026-04-05,2026-04-05T05:17:31+0000,2026-04-09 10:32:20,https://www.instagram.com/p/DWvOnc9l8i3/,34,50,1,0,0,2
Instagram,17957101908105018,ta,Tamil,04-05-2026,Crime,Anger,2026-04-05,2026-04-05T16:04:18+0000,2026-04-09 10:32:20,https://www.instagram.com/p/DWwYoVnCHHh/,31,41,1,0,0,1
Instagram,18080967143087709,ta,Tamil,04-05-2026,Off-beat,Curious,2026-04-05,2026-04-05T14:55:04+0000,2026-04-09 10:32:20,https://www.instagram.com/p/DWwQtWwARF4/,29,38,3,0,0,3
Instagram,18101036494944501,ta,Tamil,04-05-2026,Politics,Shock,2026-04-05,2026-04-05T13:04:03+0000,2026-04-09 10:32:20,https://www.instagram.com/p/DWwEAdrl2c6/,53,67,3,0,0,3
Instagram,18089462003184673,ta,Tamil,04-05-2026,Crime,Fear/Concern,2026-04-05,2026-04-05T11:25:56+0000,2026-04-09 10:32:20,https://www.instagram.com/p/DWv4x33lzni/,78,101,4,0,0,5
Instagram,18040694144602675,ta,Tamil,04-05-2026,Curent-Affairs,Shock,2026-04-05,2026-04-05T09:30:55+0000,2026-04-09 10:32:20,https://www.instagram.com/p/DWvrniqF1qT/,39,55,3,0,0,4
Instagram,18347718838210966,ta,Tamil,04-02-2026,Lifestyle,Shocking,2026-04-05,2026-04-05T09:06:11+0000,2026-04-09 10:32:20,https://www.instagram.com/p/DWvozEqFn_M/,36,50,1,0,0,1
Instagram,18569378308013387,ta,Tamil,04-05-2026,Crime,Shocking,2026-04-05,2026-04-05T08:00:30+0000,2026-04-09 10:32:20,https://www.instagram.com/p/DWvhRToF5M8/,42,56,0,0,0,0
Instagram,18108247195871333,ta,Tamil,04-05-2026,Off-beat,Shocking,2026-04-05,2026-04-05T06:48:16+0000,2026-04-09 10:32:20,https://www.instagram.com/p/DWvZARNl9lF/,38,49,0,0,1,1
Instagram,18109105792867971,ta,Tamil,04-05-2026,Politics,excitement,2026-04-05,2026-04-05T05:31:43+0000,2026-04-09 10:32:20,https://www.instagram.com/p/DWvQPGHiCJL/,37,54,0,0,0,0
Instagram,18076935284534463,ta,Tamil,04-05-2026,Entertainment,excitement,2026-04-05,2026-04-05T04:22:11+0000,2026-04-09 10:32:20,https://www.instagram.com/p/DWvISScF-RW/,35,52,1,0,0,1
Instagram,18036235952592226,ta,Tamil,04-05-2026,Job,excitement,2026-04-05,2026-04-05T03:01:22+0000,2026-04-09 10:32:20,https://www.instagram.com/p/DWu_B9wCIpE/,29,35,1,0,0,1
Instagram,18039161732607934,en,English,04-06-2026,Off-beat,Heartwarming,2026-04-06,2026-04-06T16:01:01+0000,2026-04-10 23:48:53,https://www.instagram.com/p/DWy9DhRESsb/,5989,10099,77,3,6,89
Instagram,18090182840273459,en,English,04-06-2026,Current-Affairs,Anger,2026-04-06,2026-04-06T13:08:54+0000,2026-04-10 23:48:53,https://www.instagram.com/p/DWypWgpiLpJ/,2132,3297,9,0,0,11
Instagram,18008792975704705,en,English,06-06-2026,Crime,Shock -VE,2026-04-06,2026-04-06T12:58:10+0000,2026-04-10 23:48:53,https://www.instagram.com/p/DWyoHv3CM2u/,2800,4750,20,0,0,21
Instagram,17916589374145571,en,English,06-06-2026,Politics,Controversy,2026-04-06,2026-04-06T09:15:27+0000,2026-04-10 23:48:53,https://www.instagram.com/p/DWyOomGiEny/,1691,2721,10,1,0,12
Instagram,18089011207957319,en,English,06-06-2026,Politics,Controversy,2026-04-06,2026-04-06T07:55:33+0000,2026-04-10 23:48:53,https://www.instagram.com/p/DWyFf7dl7mk/,1078,1753,9,0,0,9
Instagram,17930189778084814,hi,Hindi,04-06-2026,Current-Affairs,Happiness/ Joy,2026-04-06,2026-04-06T15:30:01+0000,2026-04-10 23:48:53,https://www.instagram.com/p/DWy5gIsCE4i/,825,46,3,0,4,8
Instagram,18209694079333504,hi,Hindi,04-06-2026,Entertainment,Curiosity,2026-04-06,2026-04-06T12:58:45+0000,2026-04-10 23:48:53,https://www.instagram.com/p/DWyoMfBF8cc/,20,38,2,0,0,2
Instagram,18115419886677648,hi,Hindi,04-06-2026,Politics,Anger/ Rage,2026-04-06,2026-04-06T09:38:29+0000,2026-04-10 23:48:53,https://www.instagram.com/p/DWyRRfGiIgB/,10,18,2,0,0,2
Instagram,18130852807546390,hi,Hindi,04-06-2026,Off-beat,Surprise +VE,2026-04-06,2026-04-06T07:06:42+0000,2026-04-10 23:48:53,https://www.instagram.com/p/DWx_55ul84N/,20,41,2,0,0,2
Instagram,18357838813228757,ml,Malayalam,06-04- 2026,Crime,Surprise,2026-04-06,2026-04-06T15:44:31+0000,2026-04-10 23:48:53,https://www.instagram.com/p/DWy7Knsl4XS/,54,65,1,0,0,1
Instagram,18095434117841813,ml,Malayalam,06-04- 2026,Patriotic,Curious,2026-04-06,2026-04-06T13:57:16+0000,2026-04-10 23:48:53,https://www.instagram.com/p/DWyu5Hbl5NW/,55,73,0,0,0,0
Instagram,17869597677599079,ml,Malayalam,06-04- 2026,Curent-Affairs,Shocking,2026-04-06,2026-04-06T11:21:41+0000,2026-04-10 23:48:53,https://www.instagram.com/p/DWydFNsiFW8/,47,59,0,0,0,0
Instagram,18099755381065603,ml,Malayalam,06-04- 2026,Entertainment,Emotion,2026-04-06,2026-04-06T09:58:22+0000,2026-04-10 23:48:53,https://www.instagram.com/p/DWyTi_UiLTi/,54,68,1,0,0,1
Instagram,17859505539681726,ml,Malayalam,06-04- 2026,Business,Shocking,2026-04-06,2026-04-06T08:55:49+0000,2026-04-10 23:48:53,https://www.instagram.com/p/DWyMY8HiC9B/,41,52,0,0,0,0
Instagram,18111165928796041,ml,Malayalam,06-04- 2026,Curent-Affairs,excitement,2026-04-06,2026-04-06T08:07:40+0000,2026-04-10 23:48:53,https://www.instagram.com/p/DWyG4lmF5Ot/,45,58,0,0,0,0
Instagram,17876231526564839,ml,Malayalam,06-04- 2026,Off-beat,Shocking,2026-04-06,2026-04-06T07:29:45+0000,2026-04-10 23:48:53,https://www.instagram.com/p/DWyCiixiDmv/,44,62,1,0,0,1
Instagram,18074349272404794,ml,Malayalam,06-04- 2026,International Politics,Shocking,2026-04-06,2026-04-06T06:29:39+0000,2026-04-10 23:48:53,https://www.instagram.com/p/DWx7qnpF43_/,49,69,0,0,0,0
Instagram,17969836262880957,ml,Malayalam,06-04- 2026,Crime,Shocking,2026-04-06,2026-04-06T05:57:47+0000,2026-04-10 23:48:53,https://www.instagram.com/p/DWx4BRKFylm/,51,76,0,0,0,0
Instagram,18099841846977326,ta,Tamil,04-06-2026,Curent-Affairs,Sad,2026-04-06,2026-04-06T15:06:02+0000,2026-04-10 23:48:53,https://www.instagram.com/p/DWy2w5fF73x/,39,52,1,0,0,1
Instagram,18112424656774621,ta,Tamil,04-06-2026,Crime,Happy,2026-04-06,2026-04-06T13:36:33+0000,2026-04-10 23:48:53,https://www.instagram.com/p/DWyshCDiHRN/,89,78,5,0,0,5
Instagram,18111873304834923,ta,Tamil,04-06-2026,Entertainment,Controversy,2026-04-06,2026-04-06T11:06:10+0000,2026-04-10 23:48:53,https://www.instagram.com/p/DWybUC2F_Be/,56,73,3,0,0,3
Instagram,18104135704734804,ta,Tamil,04-06-2026,Entertainment,Shock,2026-04-06,2026-04-06T09:38:00+0000,2026-04-10 23:48:53,https://www.instagram.com/p/DWyRN4JiO18/,58,72,2,0,0,2
Instagram,18089848700266552,ta,Tamil,04-06-2026,Entertainment,Shocking,2026-04-06,2026-04-06T07:19:22+0000,2026-04-10 23:48:53,https://www.instagram.com/p/DWyBW6il-x-/,785,141,6,0,2,8
Instagram,17968765296030432,ta,Tamil,04-06-2026,Politics,Pride,2026-04-06,2026-04-06T06:51:12+0000,2026-04-10 23:48:53,https://www.instagram.com/p/DWx-H6aCFDR/,49,63,2,0,0,2
Instagram,18099743404798192,ta,Tamil,04-06-2026,Spiritual,excitement,2026-04-06,2026-04-06T05:34:52+0000,2026-04-10 23:48:53,https://www.instagram.com/p/DWx1ZlUl095/,40,53,1,0,0,1
Instagram,18079244411133427,ta,Tamil,04-06-2026,Politics,Shocking,2026-04-06,2026-04-06T04:39:12+0000,2026-04-10 23:48:53,https://www.instagram.com/p/DWxvB3Nl8SR/,48,67,2,0,0,2
Instagram,18022228421643898,ta,Tamil,04-06-2026,Politics,Curious,2026-04-06,2026-04-06T02:59:15+0000,2026-04-10 23:48:53,https://www.instagram.com/p/DWxjlyslxiz/,63,78,1,0,0,1
Instagram,18434244604143419,en,English,7-Apr-2026,Sports,Shock -VE,2026-04-07,2026-04-07T15:10:46+0000,2026-04-10 23:48:53,https://www.instagram.com/p/DW1cFzkCJyK/,1211,2056,11,1,0,13
Instagram,18157457758445488,en,English,7-Apr-2026,International Politics,Breaking News,2026-04-07,2026-04-07T14:27:53+0000,2026-04-10 23:48:53,https://www.instagram.com/p/DW1XMS4F7Pg/,3058,5297,28,2,13,46
Instagram,17876528127436455,en,English,7-Apr-2026,Current-Affairs,Pride,2026-04-07,2026-04-07T12:57:38+0000,2026-04-10 23:48:53,https://www.instagram.com/p/DW1M3VDl6ra/,966,1482,13,0,0,13
Instagram,17905067094398714,en,English,7-Apr-2026,Entertainment,Wow! Amazing!,2026-04-07,2026-04-07T07:52:05+0000,2026-04-10 23:48:53,https://www.instagram.com/p/DW0p5XYl405/,1582,2616,23,0,0,23
Instagram,18172397536398254,en,English,7-Apr-2026,Entertainment,,2026-04-07,2026-04-07T05:47:46+0000,2026-04-10 23:48:53,https://www.instagram.com/p/DW0bq2MlwRx/,2817,4090,50,0,2,55
Instagram,18263240149293470,en,English,7-Apr-2026,Sports,Pride,2026-04-07,2026-04-07T03:30:51+0000,2026-04-10 23:48:53,https://www.instagram.com/p/DW0L_8cFxVn/,936,1463,17,0,0,17
Instagram,18100947175981871,hi,Hindi,04-07-2026,International Politics,Breaking News,2026-04-07,2026-04-07T14:47:10+0000,2026-04-10 23:48:53,https://www.instagram.com/p/DW1ZZk9lwVR/,13,30,4,1,0,5
Instagram,18080729018093269,hi,Hindi,04-07-2026,Sports,Shock -VE,2026-04-07,2026-04-07T13:29:58+0000,2026-04-10 23:48:53,https://www.instagram.com/p/DW1QkEHF8se/,13,30,3,0,0,3
Instagram,17929639839252193,hi,Hindi,04-07-2026,Current-Affairs,Shock -VE,2026-04-07,2026-04-07T11:58:03+0000,2026-04-10 23:48:53,https://www.instagram.com/p/DW1GC0nFzKy/,19,29,3,0,0,3
Instagram,18003010667728290,hi,Hindi,04-07-2026,Politics,Pride/Belonging,2026-04-07,2026-04-07T10:46:05+0000,2026-04-10 23:48:53,https://www.instagram.com/p/DW09zp8ly4h/,9,15,2,0,0,2
Instagram,18076888415536404,hi,Hindi,04-07-2026,Off-beat,Patriotism,2026-04-07,2026-04-07T08:31:32+0000,2026-04-10 23:48:53,https://www.instagram.com/p/DW0uaOnlzGL/,14,28,2,0,0,2
Instagram,18136860856519585,hi,Hindi,04-07-2026,Off-beat,Surprise +VE,2026-04-07,2026-04-07T07:01:53+0000,2026-04-10 23:48:53,https://www.instagram.com/p/DW0kJrJFyR3/,22,47,2,0,1,3
Instagram,18063941813672595,hi,Hindi,04-07-2026,Off-beat,Surprise +VE,2026-04-07,2026-04-07T05:05:26+0000,2026-04-10 23:48:53,https://www.instagram.com/p/DW0W0SfCNuJ/,19,40,2,0,0,2
Instagram,18097699253319681,hi,Hindi,04-07-2026,Crime,Shock -VE,2026-04-07,2026-04-07T03:00:14+0000,2026-04-10 23:48:53,https://www.instagram.com/p/DW0IfxVFxyB/,25,45,4,0,0,4
Instagram,17925898071091754,ml,Malayalam,07-04- 2026,Crime,Shocking,2026-04-07,2026-04-07T16:15:50+0000,2026-04-10 23:48:53,https://www.instagram.com/p/DW1ji0dl9nu/,48,70,3,1,0,4
Instagram,17947952801982557,ml,Malayalam,07-04- 2026,Gulf,Shocking,2026-04-07,2026-04-07T15:58:25+0000,2026-04-10 23:48:53,https://www.instagram.com/p/DW1hi5DCK0b/,48,67,0,0,0,0
Instagram,18162573262427380,ml,Malayalam,07-04- 2026,International Politics,Shocking,2026-04-07,2026-04-07T14:20:18+0000,2026-04-10 23:48:53,https://www.instagram.com/p/DW1WUv4F5kC/,53,67,2,0,0,2
Instagram,18111314872800390,ml,Malayalam,07-04- 2026,Politics,Curious,2026-04-07,2026-04-07T13:13:20+0000,2026-04-10 23:48:53,https://www.instagram.com/p/DW1Op2fCPxI/,44,52,2,0,0,2
Instagram,17942869503078316,ml,Malayalam,07-04- 2026,Politics,Sad,2026-04-07,2026-04-07T13:01:58+0000,2026-04-10 23:48:53,https://www.instagram.com/p/DW1NW9JlyL0/,44,61,1,0,0,1
Instagram,18355613950225664,ml,Malayalam,07-04- 2026,Curent-Affairs,Happy,2026-04-07,2026-04-07T11:11:20+0000,2026-04-10 23:48:53,https://www.instagram.com/p/DW1AspLDVsB/,42,59,0,0,0,0
Instagram,18091348604230493,ml,Malayalam,07-04- 2026,Entertainment,Happy,2026-04-07,2026-04-07T08:58:39+0000,2026-04-10 23:48:53,https://www.instagram.com/p/DW0xgXLCBLi/,57,80,1,0,0,1
Instagram,18073572266555356,ml,Malayalam,07-04- 2026,Curent-Affairs,Shocking,2026-04-07,2026-04-07T07:58:18+0000,2026-04-10 23:48:53,https://www.instagram.com/p/DW0qmcbCDPu/,43,55,1,0,0,1
Instagram,18002690969732162,ml,Malayalam,07-04- 2026,Crime,Shocking,2026-04-07,2026-04-07T06:41:55+0000,2026-04-10 23:48:53,https://www.instagram.com/p/DW0h3Yaj1hY/,56,85,0,0,0,0
Instagram,18172168009404583,ml,Malayalam,07-04- 2026,Politics,Curious,2026-04-07,2026-04-07T05:07:00+0000,2026-04-10 23:48:53,https://www.instagram.com/p/DW0XAKUF6le/,36,49,0,0,0,0
Instagram,18071165855648179,ml,Malayalam,07-04- 2026,Entertainment,Shocking,2026-04-07,2026-04-07T02:45:42+0000,2026-04-10 23:48:53,https://www.instagram.com/p/DW0G1R1l9jM/,101,69,0,0,0,0
Instagram,18101948443757780,ta,Tamil,04-07-2026,Sports,Shocking,2026-04-07,2026-04-07T16:01:53+0000,2026-04-10 23:48:53,https://www.instagram.com/p/DW1h8euCLdu/,36,47,1,1,0,2
Instagram,18115507966674698,ta,Tamil,04-07-2026,Curent-Affairs,Anger,2026-04-07,2026-04-07T15:08:24+0000,2026-04-10 23:48:53,https://www.instagram.com/p/DW1b1FYlwaB/,38,61,2,0,0,2
Instagram,18022570748810160,ta,Tamil,04-07-2026,Politics,Shocking,2026-04-07,2026-04-07T13:30:36+0000,2026-04-10 23:48:53,https://www.instagram.com/p/DW1QoqOl8n4/,44,58,1,0,0,1
Instagram,18077871458151494,ta,Tamil,04-07-2026,Curent-Affairs,Fear/Concern,2026-04-07,2026-04-07T11:02:56+0000,2026-04-10 23:48:53,https://www.instagram.com/p/DW0_vCwl6TY/,31,41,1,0,0,1
Instagram,18133173478545905,ta,Tamil,04-07-2026,Lifestyle,Happy,2026-04-07,2026-04-07T09:32:17+0000,2026-04-10 23:48:53,https://www.instagram.com/p/DW01XWeF6xX/,30,47,1,0,0,1
Instagram,18084935411029061,ta,Tamil,04-07-2026,Curent-Affairs,sad,2026-04-07,2026-04-07T08:12:40+0000,2026-04-10 23:48:53,https://www.instagram.com/p/DW0sP0YCFhy/,42,58,1,0,0,2
Instagram,17965622837905501,ta,Tamil,04-07-2026,Entertainment,Gossip,2026-04-07,2026-04-07T07:02:40+0000,2026-04-10 23:48:53,https://www.instagram.com/p/DW0kPHGiBtz/,62,90,1,0,0,1
Instagram,18122072482542435,ta,Tamil,04-07-2026,Curent-Affairs,Fear/Concern,2026-04-07,2026-04-07T06:00:03+0000,2026-04-10 23:48:53,https://www.instagram.com/p/DW0dEe1iGVE/,54,81,1,1,0,2
Instagram,17893519695440369,ta,Tamil,04-07-2026,Curent-Affairs,Controversy,2026-04-07,2026-04-07T04:40:22+0000,2026-04-10 23:48:53,https://www.instagram.com/p/DW0T9Khl4p4/,46,69,2,0,0,2
Instagram,17896023738430493,ta,Tamil,04-07-2026,Lifestyle,Fear/Concern,2026-04-07,2026-04-07T03:04:43+0000,2026-04-10 23:48:53,https://www.instagram.com/p/DW0JAO0CLHJ/,27,36,2,0,0,2
